ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,Input_id,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
66,11,C6H10N2O3,158.06914218,3,Fragment,9573,C7H12N2O4,C1H2O1,-1,0.01,284,Artifact,0,-0.22429079175483216,0,0,0,NA,0,-0.22429079175483216,12,6.339205824878879,158.06952354766943,11.29493,0,-0.22429079175483216,1,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylic acid C7H9N1O4 + H3N1 -> C7H12N2O4 - C1H2O1 -> C6H10N2O3"
67,12,C8H16N4O3,216.12224,NA,Metabolite,13965,C8H16N4O3,,1,0,318,Metabolite,0.5,-0.44635634016418,NA,NA,0,NA,0,0.05364365983581998,13,7.992468951329616,216.12242354766946,13.38127,0.1,0.15364365983581998,1,(2S)-2-acetamido-5-(diaminomethylideneamino)pentanoic acid C8H16N4O3
71,13,C6H9N3O2,155.069477,NA,Metabolite,11617,C6H9N3O2,,1,0,336,Metabolite,0.5,-0.5175144492051781,NA,NA,0,NA,0,-0.017514449205178084,15,7.890984237998725,155.06962354766944,13.50228,0.1,0.08248555079482192,1,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid C6H9N3O2
74,14,C6H9N3O2,155.069477,NA,Metabolite,11617,C6H9N3O2,,1,0,354,Metabolite,0.5,-0.44979280119510195,NA,NA,0,NA,0,0.050207198804898046,16,5.60935546931555,155.06992354766945,11.28037,0.1,0.15020719880489805,1,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid C6H9N3O2
80,15,C1H-1K3O3,175.868039528,0,Adduct,109590,H-2K2,C1H1K1O3,1,0,372,Artifact,0,-0.1515815654936394,0,0,0,NA,0,-0.1515815654936394,17,7.819756041856419,175.86842354766944,13.95752,0,-0.1515815654936394,1,2K-2H H-2K2 + C1H1K1O3
88,16,C21H28N7O9P1,553.168612358,NA,Fragment,3803,C22H30N7O10P1,C1H2O1,-1,0.02,392,Artifact,0,-0.13684120338711897,0,0,0,NA,0,-0.13684120338711897,18,7.689240306235488,553.1695235476694,2.52455,0,-0.13684120338711897,1,Peak 3803 C22H30N7O10P1 - C1H2O1 -> C21H28N7O9P1
148,17,C9H16N4Na2O2,258.106865256,NA,Adduct,6191,C9H18N4O2,H-2Na2,1,0.01,456,Artifact,0,-0.259699693004699,0,0,0,NA,0,-0.259699693004699,21,4.242722681332412,258.10742354766944,11.16478,0,-0.259699693004699,1,(2S)-2-amino-3-[(3R)-1-carbamimidoylpiperidin-3-yl]propanoic acid C9H18N4O2 + H-2Na2 -> C9H16N4Na2O2
153,18,C7H13N1O4,175.084458,NA,Metabolite,15057,C7H13N1O4,,1,0,482,Metabolite,0.5,-0.10205323956792879,NA,NA,0,NA,0,0.3979467604320712,22,5.242222104177511,175.08482354766943,9.205852,0.1,0.4979467604320712,1,2-aminoheptanedioic acid C7H13N1O4
158,19,C7H14N4O3,202.10659,NA,Metabolite,52690,C7H14N4O3,,1,0,519,Metabolite,0.5,-0.5615734576503237,NA,NA,0,NA,0,-0.06157345765032374,23,7.675340655937225,202.10672354766945,13.45873,0.1,0.03842654234967627,1,(3S)-3-amino-6-(diaminomethylideneamino)-2-oxohexanoic acid C7H14N4O3
161,20,C22H26O6,386.172939,NA,Metabolite,40319,C22H26O6,,1,0,535,Metabolite,0.5,-0.0189947097360179,NA,NA,0,NA,0,0.4810052902639821,24,7.659880656157717,386.1735235476694,2.780006,0.1,0.5810052902639821,1,"(3S,3'R,4'S,5'S,6'R)-5-[(4-ethylphenyl)methyl]-6'-(hydroxymethyl)spiro[1H-2-benzofuran-3,2'-oxane]-3',4',5'-triol C22H26O6"
173,21,Unknown,386.16985367401134,0,Unknown,21,Unknown,,0,0,558,Unknown,0,-0,NA,0,0,NA,0,0,25,4.908411252086308,386.17042354766943,16.81244,-0.5,-0.5,1,Unknown
181,22,C29H35N5O2,485.27907531600005,NA,Fragment,279,C29H37N5O3,H2O1,-1,0.01,571,Artifact,0,-1.0657322677641994,0,0,0,NA,0,-1.0657322677641994,26,7.661315527196733,485.2787235476694,2.799611,0,-1.0657322677641994,1,"(2R)-2-cyclopentyl-2-[2-(2,6-diethylpyridin-4-yl)ethyl]-5-[(5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)methyl]-4-hydroxy-3H-pyran-6-one C29H37N5O3 - H2O1 -> C29H35N5O2"
191,23,C24H34N7O9P1S1,627.1876341059999,NA,Adduct,2295,C24H31N6O9P1S1,H3N1,1,0.02,606,Artifact,0,-0.04347594220157746,0,0,0,NA,0,-0.04347594220157746,27,7.572882104877826,627.1884235476695,2.495217,0,-0.04347594220157746,1,Peak 111 C18H24N7O7P1 + Peak 3381 -> C25H36N7O10P1S1 - C1H2O1 -> C24H34N7O9P1S1
301,24,C16H25N5O12,479.1499712659999,8,Adduct,70,C16H22N4O12,H3N1,1,1.01,729,Artifact,0,-0.08000007527141036,0,0,0,NA,0,-0.08000007527141036,28,7.563439395078494,479.15072354766943,2.544094,0,-0.08000007527141036,1,Peak 70 C16H22N4O12 + H3N1 -> C16H25N5O12
310,25,C6H15N1O2,133.110279,NA,Metabolite,46655,C6H15N1O2,,1,0,735,Metabolite,0.5,-0.14096547733350706,NA,NA,0,NA,0,0.35903452266649294,31,7.564814534449423,133.11052354766943,10.3693,0.1,0.4590345226664929,1,"(2R)-1-amino-4-methylpentane-2,4-diol C6H15N1O2"
315,26,C27F4H22N6O3,554.1689511059999,NA,Adduct,2554,C27H19F4N5O3,H3N1,1,0.01,751,Artifact,0,-0.19083240714603322,0,0,0,NA,0,-0.19083240714603322,32,7.397519520456315,554.1699235476694,2.52455,0,-0.19083240714603322,1,"1-[4-[4-amino-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-5-yl]phenyl]-3-[2-fluoro-5-(trifluoromethyl)phenyl]urea C27H19F4N5O3 + H3N1 -> C27F4H22N6O3"
352,27,C20H32N6O12S2,612.151962,8,Metabolite,109447,C20H32N6O12S2,,1,0,790,Metabolite,0.5,-0.19167642655240663,0.5905799999999992,0,0,NA,0,0.8989035734475925,33,7.462780071825311,612.1530235476695,14.16942,0.1,0.9989035734475926,1,glutathione disulfide C20H32N6O12S2
366,28,C2H2K2O2,135.932893104,0,Adduct,109590,H-2K2,C2H4O2,1,0,817,Artifact,0,-0.20172444021591296,0,0,0,NA,0,-0.20172444021591296,34,7.474845043087694,135.93312354766945,13.95752,0,-0.20172444021591296,1,2K-2H H-2K2 + C2H4O2
370,29,C7H17N3S1,175.114319,NA,Metabolite,11300,C7H17N3S1,,1,0,824,Metabolite,0.5,-1.2143426246877334,NA,NA,0,NA,0,-0.7143426246877334,35,7.460326186611644,175.11422354766944,16.81239,0.1,-0.6143426246877334,1,4-(dimethylamino)butyl carbamimidothioate C7H17N3S1
389,30,C26H36N7O14P1,701.2057855819999,NA,Heterodimer,24,C16H25N5O12,205,1,1.02,968,Artifact,0,-0.14960632720295378,0,0,0,NA,0,-0.14960632720295378,36,7.372951659361252,701.2069235476695,2.480556,0,-0.14960632720295378,1,Peak 3731 C27H38N7O15P1 - C1H2O1 -> C26H36N7O14P1
479,31,C16H40N2O12P2,514.2056478,0,Oligomer,1,C8H20N1O6P1,2,1,0.01,995,Artifact,0,-0.038639894880110756,0,0,0,NA,0.09636889574866747,0.057729000868556715,37,7.370039086736586,514.2063235476695,13.58463,0,0.057729000868556715,1,Glycerophosphocholine C8H20N1O6P1 * 2 -> C16H40N2O12P2
503,32,C10H13N3,175.110947,NA,Metabolite,10674,C10H13N3,,1,0,1019,Metabolite,0.5,-0.4377054678706591,NA,NA,0,NA,0,0.062294532129340885,38,6.402170276406723,175.11112354766945,16.84155,0.1,0.1622945321293409,1,"3,4-dihydro-1H-isoquinoline-2-carboximidamide C10H13N3"
506,33,Unknown,628.188078433012,0,Unknown,33,Unknown,,0,0,1024,Unknown,0,-0,NA,0,0,NA,0,0,39,7.334048884482133,628.1889235476694,2.495217,-0.5,-0.5,1,Unknown
578,34,C5H12N2O2,132.089877622,2,Adduct,9645,C5H9N1O2,H3N1,1,0.01,1107,Artifact,0,-0.13244555804502942,0,0,0,NA,0,-0.13244555804502942,40,7.420165782832261,132.09012354766944,16.26544,0,-0.13244555804502942,1,Peak 726 C10H24N4O4 / 2 -> C5H12N2O2
580,35,C5H12N2O2,132.089878,NA,Metabolite,11612,C5H12N2O2,,1,0,1126,Metabolite,0.5,-0.512406111108342,NA,NA,0,NA,0,-0.012406111108342,41,5.977948850582552,132.09002354766943,13.64282,0.1,0.087593888891658,1,"(2S)-2,5-diaminopentanoic acid C5H12N2O2"
582,36,C5H12N2O2,132.089878,NA,Metabolite,11612,C5H12N2O2,,1,0,1151,Metabolite,0.5,-0.13387640163257036,NA,NA,0,NA,0,0.36612359836742964,42,6.513424297582099,132.09012354766944,6.212156,0.1,0.46612359836742967,1,"(2S)-2,5-diaminopentanoic acid C5H12N2O2"
591,37,C5H9N2Na1O3,168.051086418,NA,Adduct,750,C5H6N1Na1O3,H3N1,1,0.02,1180,Artifact,0,-0.25195648225117556,0,0,0,NA,0,-0.25195648225117556,44,7.412685980430305,168.05132354766945,13.36192,0,-0.25195648225117556,1,2-aminoprop-2-enamide C3H6N2O1 + C2H3Na1O2 -> C5H9N2Na1O3
620,38,C5H9N2Na1O3,168.051086834,3,Adduct,1075,C5H8N2O2,H1Na1O1,1,0.01,1213,Artifact,0,-0.044334033828789345,0,0,0,NA,0,-0.044334033828789345,45,5.909888831826242,168.05142354766943,11.30955,0,-0.044334033828789345,1,"4-hydroxy-3,4-dihydro-2H-pyrrole-2-carboxylic acid C5H7N1O3 + H3N1 -> C5H10N2O3 + H-1Na1 -> C5H9N2Na1O3"
632,39,K2O4S1,173.87914301,0,Adduct,109577,H1K1O4S1,H-1K1,1,0,1216,Artifact,0,-0.7249184551410214,0,0,0,NA,0,-0.7249184551410214,46,7.207661743502497,173.87972354766944,13.87395,0,-0.7249184551410214,1,KHSO4 H1K1O4S1 + H-1K1
647,40,C9H11N1O2,165.078978304,NA,Adduct,1091,C8H9N1,C1H2O2,1,0.01,1276,Artifact,0,-0.08120613899786319,0,0,0,NA,0,-0.08120613899786319,48,7.349063094345995,165.07932354766945,8.862962,0,-0.08120613899786319,1,"2,3-dihydro-1H-indole C8H9N1 + C1H2O2 -> C9H11N1O2"
648,41,C5H14N1O4P1,183.0660444,0,Metabolite,109507,C5H14N1O4P1,,1,0,1285,Metabolite,0.5,-0.3830817024648986,0.9505500000000016,0,0,NA,0,1.067468297535103,50,7.293086209843,183.06652354766945,14.34945,0.1,1.167468297535103,1,Phosphorylcholine C5H14N1O4P1
654,42,C5H14N1O4P1,183.0660444,0,Metabolite,109507,C5H14N1O4P1,,1,0,1321,Metabolite,0.5,-0.4362937852696224,0,0,0,NA,0,0.06370621473037757,51,6.226679125580738,183.06622354766944,13.57492,0.1,0.16370621473037758,1,Phosphorylcholine C5H14N1O4P1
658,43,C21H28N4O5S2,480.150112,NA,Metabolite,25846,C21H28N4O5S2,,1,0,1357,Metabolite,0.5,-0.17203691854321793,NA,NA,0,NA,0,0.3279630814567821,52,7.183252443076617,480.1506235476694,2.544094,0.1,0.4279630814567821,1,"(2S)-N-[(E,2S)-1-amino-4-methylsulfanyl-1-oxobut-3-en-2-yl]-1-[(2S)-3-(4-hydroxyphenyl)-2-[(2-sulfanylacetyl)amino]propanoyl]pyrrolidine-2-carboxamide C21H28N4O5S2"
689,44,C24H48N1O7P1,493.3168400640001,NA,Fragment,9588,C24H50N1O8P1,H2O1,-1,0.02,1394,Artifact,0,-0.39706134854653496,0,0,0,NA,0,-0.39706134854653496,57,7.159350134117712,493.3179235476694,7.095434,0,-0.39706134854653496,1,[(2R)-3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-octadec-9-enoate C23H46N1O7P1 + C1H4O1 -> C24H50N1O8P1 - H2O1 -> C24H48N1O7P1
698,45,C24H48N1O7P1,493.31683996799995,NA,Radical,194,C24H49N1O7P1,H1,-1,0.01,1412,Artifact,0,-0.39715864929737904,0,0,0,NA,0,-0.39715864929737904,58,6.869894706815298,493.3179235476694,3.071689,0,-0.39715864929737904,1,2-[[(2R)-3-[(Z)-hexadec-9-enoyl]oxy-2-hydroxypropoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium C24H49N1O7P1 - H1 -> C24H48N1O7P1
704,46,C9H19N3O1,185.152812,NA,Metabolite,29635,C9H19N3O1,,1,0,1426,Metabolite,0.5,-0.08024325613446104,NA,NA,0,NA,0,0.41975674386553896,59,7.256502764301347,185.15312354766945,16.01457,0.1,0.5197567438655389,1,"(2S)-2,4-diamino-1-piperidin-1-ylbutan-1-one C9H19N3O1"
708,47,C9H19N3O1,185.152812,NA,Metabolite,29635,C9H19N3O1,,1,0,1430,Metabolite,0.5,-0.18980364514635834,NA,NA,0,NA,0,0.31019635485364166,60,6.295471042458487,185.15322354766946,14.21908,0.1,0.4101963548536417,1,"(2S)-2,4-diamino-1-piperidin-1-ylbutan-1-one C9H19N3O1"
737,48,C32Cl1H39N6O6S2,702.206103106,NA,Heterodimer,43,C24Cl1H25N6O1S1,205,1,0.02,1532,Artifact,0,-0.34971761641282784,0,0,0,0,0,-0.34971761641282784,63,7.174462716639273,702.2075235476694,2.480556,0,-0.34971761641282784,1,No edge connections.
879,49,C21H26N7O8P1,535.158047674,NA,Fragment,923,C22H28N7O9P1,C1H2O1,-1,0.03,1705,Artifact,0,-0.40787869971647217,0,0,0,NA,0,-0.40787869971647217,64,7.196406980754229,535.1592235476695,2.490328,0,-0.40787869971647217,1,Peak 3803 C22H30N7O10P1 - C1H2O1 -> C21H28N7O9P1 - H2O1 -> C21H26N7O8P1
929,50,C8H21N1O5,211.141973106,NA,Adduct,666,C8H18O5,H3N1,1,0.01,1763,Artifact,0,-0.2850622677948107,0,0,0,NA,0,-0.2850622677948107,65,7.244072597075332,211.14222354766943,4.53335,0,-0.2850622677948107,1,2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethanol C8H18O5 + H3N1 -> C8H21N1O5
937,51,[13]C1C5H13N3O3,176.09904583999997,NA,Natural_abundance,5,C6H13N3O3,[13]C1C-1,1,0.01,1773,Artifact,0,-1.2869389314500572,0,0,0,NA,0,-1.2869389314500572,66,7.246968242898356,176.09892354766944,13.64282,0,-1.2869389314500572,1,(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + [13]C1C-1 -> [13]C1C5H13N3O3
940,52,C18H37N1O14S2,555.1655462619999,3,Adduct,1353,C18H34O14S2,H3N1,1,1.02,1848,Artifact,0,-0.07635765169183002,0,0,0,NA,0,-0.07635765169183002,67,7.135657389375753,555.1662235476695,2.52455,0,-0.07635765169183002,1,Peak 375 C12H22O14 + Peak 1740 -> C18H34O14S2 + H3N1 -> C18H37N1O14S2
1006,53,C14H31N1O5,293.22022306400004,NA,Fragment,1750,C15H33N1O6,C1H2O1,-1,0.02,1864,Artifact,0,-0.2791086784393573,0,0,0,NA,0,-0.2791086784393573,68,7.229569411095445,293.2205235476694,4.538289,0,-0.2791086784393573,1,"(2R,3R,4S,5R,6R)-4-amino-2-(hydroxymethyl)-6-octoxyoxane-3,5-diol C14H29N1O5 + C1H4O1 -> C15H33N1O6 - C1H2O1 -> C14H31N1O5"
1008,54,C6H12N3Na1O3,197.077635628,NA,Adduct,5,C6H13N3O3,H-1Na1,1,0.01,1866,Artifact,0,-0.1697409162245303,0,0,0,NA,0,-0.1697409162245303,69,7.146200006786531,197.07792354766943,13.66226,0,-0.1697409162245303,1,(2S)-2-amino-5-(carbamoylamino)pentanoic acid C6H13N3O3 + H-1Na1 -> C6H12N3Na1O3
1020,55,H-1K3O4S1,211.835024878,0,Adduct,109590,H-2K2,H1K1O4S1,1,0,1881,Artifact,0,-0.0638761774999802,0,0,0,NA,0,-0.0638761774999802,70,7.076778769732018,211.83542354766945,13.89364,0,-0.0638761774999802,1,2K-2H H-2K2 + H1K1O4S1
1026,56,C7H18N1O6P1,243.08717383599998,0,Metabolite,109495,C8H20N1O6P1,C1H2,-1,0,1894,Putative metabolite,0,-0.293232336845792,0,0,0,NA,0,-0.293232336845792,71,7.149892194893137,243.08772354766944,13.09561,0,-0.293232336845792,1,Glycerophosphocholine C8H20N1O6P1 - C1H2 -> C7H18N1O6P1
1034,57,C8H19N1Na1O6P1,279.084768528,0,Adduct,1,C8H20N1O6P1,H-1Na1,1,0.01,1929,Artifact,0,-0.704209828686196,0,0,0,NA,0.09636889574866747,-0.6078409329375285,73,7.192236133309818,279.08482354766943,13.58462,0,-0.6078409329375285,1,Glycerophosphocholine C8H20N1O6P1 + H-1Na1 -> C8H19N1Na1O6P1
1041,58,Unknown,279.08477545907095,0,Unknown,58,Unknown,,0,0,1941,Unknown,0,-0,NA,0,0,NA,0,0,74,4.901283498748499,279.0852235476694,14.42019,-0.5,-0.5,1,Unknown
1045,59,Unknown,279.0846754591847,0,Unknown,59,Unknown,,0,0,1949,Unknown,0,-0,NA,0,0,NA,0,0,75,4.398267909513036,279.0851235476694,16.26046,-0.5,-0.5,1,Unknown
1050,60,[13]C1C6H13N2Na1O3,197.08574146799998,NA,Natural_abundance,379,C7H13N2Na1O3,[13]C1C-1,1,0.02,1961,Artifact,0,-0.32281960848160207,0,0,0,NA,0,-0.32281960848160207,76,5.190338432893053,197.08622354766945,11.93971,0,-0.32281960848160207,1,(2S)-5-acetamido-2-aminopentanoic acid C7H14N2O3 + H-1Na1 -> C7H13N2Na1O3 + [13]C1C-1 -> [13]C1C6H13N2Na1O3
1055,61,C10H25N1O6,255.168187106,NA,Adduct,1922,C10H22O6,H3N1,1,0.01,1963,Artifact,0,-0.5573713912123911,0,0,0,NA,0,-0.5573713912123911,77,7.196395248993787,255.16832354766942,4.632761,0,-0.5573713912123911,1,2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethanol C10H22O6 + H3N1 -> C10H25N1O6
1069,62,C23H32N7O12P1,629.184656432,NA,Adduct,2334,C21H28N7O10P1,C2H4O2,1,0.03,2033,Artifact,0,-0.33445439834791857,0,0,0,NA,0,-0.33445439834791857,78,7.108119207949352,629.1859235476695,2.500111,0,-0.33445439834791857,1,Peak 3803 C22H30N7O10P1 + C1H2O2 -> C23H32N7O12P1
1159,63,C29H42N7O14P1S1,775.22480724,NA,Fragment,3827,C30H44N7O15P1S1,C1H2O1,-1,0.03,2295,Artifact,0,-0.0025618248023241306,0,0,0,NA,0,-0.0025618248023241306,79,7.134627054763306,775.2258235476695,2.465911,0,-0.0025618248023241306,1,Peak 16 C21H28N7O9P1 + Peak 3381 -> C28H40N7O12P1S1 + C1H2O2 -> C29H42N7O14P1S1
1449,64,C8H16N2O3,188.1160924,2,Metabolite,109448,C8H16N2O3,,1,0,2644,Metabolite,0.5,-0.22995182480514664,0,0,0,NA,0,0.27004817519485336,80,7.186797859427438,188.11652354766943,12.96302,0.1,0.37004817519485333,1,Glycyl-L-leucine C8H16N2O3
1452,65,C8H16N2O3,188.116092,NA,Metabolite,14845,C8H16N2O3,,1,0,2671,Metabolite,0.5,-0.034778015720677714,NA,NA,0,NA,0,0.46522198427932226,81,5.512252529727626,188.11642354766946,9.540117,0.1,0.5652219842793222,1,(2S)-6-acetamido-2-aminohexanoic acid C8H16N2O3
1456,66,C8H16N2O3,188.1160924,2,Metabolite,109448,C8H16N2O3,,1,0,2719,Metabolite,0.5,-0.03584118892332294,0.8843609999999984,0,0,NA,0,1.3485198110766754,82,5.241517766884429,188.11642354766946,8.655639,0.1,1.4485198110766755,1,Glycyl-L-leucine C8H16N2O3
1459,67,C11H15N5O3S1,297.08956010000003,7,Metabolite,109401,C11H15N5O3S1,,1,0,2747,Metabolite,0.5,-0.008612376096105233,0.6954940000000001,0,0,NA,0,1.1868816239038948,83,7.175944877148543,297.09002354766943,5.024506,0.1,1.286881623903895,1,5'-Methylthioadenosine C11H15N5O3S1
1466,68,C24H32N2O6,444.226037106,NA,Adduct,9,C22H29N1O6,C2H3N1,1,0.01,2787,Artifact,0,-0.05688790178171449,0,0,0,NA,0,-0.05688790178171449,84,7.148724328636798,444.2267235476694,2.8143,0,-0.05688790178171449,1,"4-hydroxy-3-[(2E,4E,6R)-1-hydroxy-6-[(1S,3R,4R,5S,6S)-6-hydroxy-1,4,8-trimethyl-2,9-dioxabicyclo[3.3.1]non-7-en-3-yl]-4-methylhepta-2,4-dienyl]pyrrol-2-one C22H29N1O6 + C2H3N1 -> C24H32N2O6"
1477,69,[41]K1C1H-1K2O3,177.866158598,0,Natural_abundance,15,C1H-1K3O3,[41]K1K-1,1,0.01,2795,Artifact,0,-0.47233676336958874,0,0,0,NA,0,-0.47233676336958874,87,7.153462252915466,177.86632354766945,13.95752,0,-0.47233676336958874,1,2K-2H H-2K2 + C1H1K1O3 + [41]K1K-1 -> [41]K1C1H-1K2O3
1480,70,C16H22N4O12,462.1234221599999,9,Fragment,24,C16H25N5O12,H3N1,-1,1.02,2813,Artifact,0,-0.059362857536859846,0,0,0,NA,0,-0.059362857536859846,88,7.041913752182594,462.1240235476694,2.544094,0,-0.059362857536859846,1,Peak 24 C16H25N5O12 - H3N1 -> C16H22N4O12
1504,71,C16H27K1N2O11,462.125191868,NA,Adduct,979,C16H28N2O11,H-1K1,1,0.01,2835,Artifact,0,-0.18980115639498504,0,0,0,NA,0,-0.18980115639498504,89,5.578331332369448,462.12602354766943,12.9974,0,-0.18980115639498504,1,"N-[(3R,4R,5S,6R)-5-[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,4-dihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide C16H28N2O11 + H-1K1 -> C16H27K1N2O11"
1607,72,C8H19N1O1S1,177.118735,0,Metabolite,8076,C8H17N1S1,H2O1,1,2,2998,Putative metabolite,0,-0.159278234234117,0,0,0,NA,0,-0.159278234234117,90,4.956097376525055,177.11912354766943,16.80756,0,-0.159278234234117,1,(2R)-4-methyl-2-[(1S)-1-sulfanylethyl]pentanoic acid C8H16O2S1 + H3N1O-1 -> C8H19N1O1S1
1617,73,[13]C1C28H35N5O2,486.28243015600003,NA,Natural_abundance,22,C29H35N5O2,[13]C1C-1,1,0.02,3005,Artifact,0,-1.1210935217684974,0,0,0,NA,0,-1.1210935217684974,91,7.15114353724956,486.28202354766944,2.799611,0,-1.1210935217684974,1,"(2R)-2-cyclopentyl-2-[2-(2,6-diethylpyridin-4-yl)ethyl]-5-[(5,7-dimethyl-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl)methyl]-4-hydroxy-3H-pyran-6-one C29H37N5O3 - H2O1 -> C29H35N5O2 + [13]C1C-1 -> [13]C1C28H35N5O2"
1623,74,C12H25N1O11,359.142760606,2,Adduct,1212,C12H22O11,H3N1,1,0.01,3021,Artifact,0,-0.24529880781612998,0,0,0,NA,0.7696010843463648,0.5243022765302348,92,7.054460128403568,359.1431235476694,13.85426,0,0.5243022765302348,1,Lactose C12H22O11 + H3N1 -> C12H25N1O11
1639,75,C12H25N1O11,359.142760606,2,Adduct,1211,C12H22O11,H3N1,1,0.01,3068,Artifact,0,-0.10607856267438089,0,0,0,NA,0,-0.10607856267438089,93,6.948472673904778,359.14322354766944,14.83027,0,-0.10607856267438089,1,"(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol C12H22O11 + H3N1 -> C12H25N1O11"
