ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,status,PubMed_Count,accession,FirstBlock,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
587,17,C42H78Na1O10P1,796.5230298459999,4,Adduct,2,C42H79O10P1,H-1Na1,1,0.01,,,,,959,Artifact,0,-0.08684520857478202,0,,0,0,,0,-0.08684520857478202,3.505149978319906,796.5224764523306,1.53,0,-0.0868452,1,HMDB0010634 PG(18:1(9Z)/18:1(9Z)) C42H79O10P1 + H-1Na1 -> C42H78Na1O10P1
631,18,[13]C1C45H77O10P1,821.528789994,9,Natural_abundance,5,C46H77O10P1,[13]C1C-1,1,0.01,,,,,1106,Artifact,0,-0.03249150731179152,0,,0,0,,0,-0.03249150731179152,4.079181246047625,821.5285764523305,1.53,0,-0.0324915,1,"HMDB0010629 PG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) C46H77O10P1 + [13]C1C-1 -> [13]C1C45H77O10P1"
728,19,Unknown,273.1262764523306,0,Unknown,19,Unknown,,0,0,,0,,,1209,Unknown,0,-0,,,0,0,,0,0,3.113943352306837,273.1262764523306,1.55,-0.5,-0.5,1,Unknown
735,20,[13]C1C21H28O3,341.20719959599995,9,Natural_abundance,28,C22H28O3,[13]C1C-1,1,0.01,,,,,1215,Artifact,0,-0.6509447678544895,0,,0,0,,0,-0.6509447678544895,3.342422680822206,341.2089764523306,1.55,0,-0.6509448,1,HMDB0255731 Norethindrone acetate C22H28O3 + [13]C1C-1 -> [13]C1C21H28O3
740,21,[13]C1C24F1H42N2O8P1,549.2696358540001,6,Natural_abundance,33,C25F1H42N2O8P1,[13]C1C-1,1,1.01,,,,,1232,Artifact,0,-0.054754148688381125,0,,0,0,,0,-0.054754148688381125,3.255272505103306,549.26987645233055,1.55,0,-0.0547541,1,Peak 33 C25F1H42N2O8P1 + [13]C1C-1 -> [13]C1C24F1H42N2O8P1
754,22,C25F1H41N2Na1O8P1,570.248225642,6,Adduct,33,C25F1H42N2O8P1,H-1Na1,1,1.01,,,,,1245,Artifact,0,-0.03270279123460292,0,,0,0,,0,-0.03270279123460292,3.505149978319906,570.2480764523306,1.55,0,-0.0327028,1,Peak 33 C25F1H42N2O8P1 + H-1Na1 -> C25F1H41N2Na1O8P1
766,23,MS2_fragment_C42H82N1O10P1,718.4767519523306,,Experiment_MS2_fragment,329,C42H82N1O10P1,Experiment_MS2_fragment,-1,0.01,quantified,7888,HMDB0012378,TZCPCKNHXULUIY,1260,Artifact,0,-0.07385416418394254,0,,0,0,,0,-0.07385416418394254,3.230448921378274,718.4771764523306,1.55,0,-0.0738542,1,HMDB0012378 PS(18:0/18:0) C42H82N1O10P1 - Experiment_MS2_fragment -> MS2_fragment_C42H82N1O10P1
787,24,C42H77Na1O10P1,795.5152048139998,4.5,Radical,17,C42H78Na1O10P1,H1,-1,0.02,,,,,1343,Artifact,0,-0.4287098557103202,0,,0,0,,0,-0.4287098557103202,3.505149978319906,795.5124764523305,1.55,0,-0.4287099,1,HMDB0010634 PG(18:1(9Z)/18:1(9Z)) C42H79O10P1 + H-1Na1 -> C42H78Na1O10P1 - H1 -> C42H77Na1O10P1
833,25,[13]C2C48H89N1Na1O12P1S1,983.5807888580001,8,Natural_abundance,36,[13]C1C49H89N1Na1O12P1S1,[13]C1C-1,1,0.03,,,,,1438,Artifact,0,-0.16363606642412581,0,,0,0,,0,-0.16363606642412581,3.0791812460476247,983.5820764523305,1.55,0,-0.1636361,1,HMDB0266415 PA(24:1(15Z)/LTE4) C50H88N1O11P1S1 + H1Na1O1 -> C50H89N1Na1O12P1S1 + [13]C1C-1 -> [13]C1C49H89N1Na1O12P1S1 + [13]C1C-1 -> [13]C2C48H89N1Na1O12P1S1
944,26,C18H30O3S1,326.19156554999995,4,Metabolite,43320,C18H30O3S1,,1,0,expected,12,HMDB0059915,KWXICGTUELOLSQ,1518,Metabolite,0.05569716761534184,-0.5706377121013861,,0.7394993501014626,0,0,,0,0.2245588056154183,4.176091259055681,326.1900764523306,1.56,0.1,0.3245588,1,HMDB0059915 4-Dodecylbenzenesulfonic Acid C18H30O3S1
961,27,[13]C1C17H30O3S1,327.19492038999994,4,Natural_abundance,26,C18H30O3S1,[13]C1C-1,1,0.01,,,,,1547,Artifact,0,-0.47522806431221043,0,,0,0,,0,-0.47522806431221043,3.4913616938342726,327.1936764523306,1.56,0,-0.4752281,1,HMDB0059915 4-Dodecylbenzenesulfonic Acid C18H30O3S1 + [13]C1C-1 -> [13]C1C17H30O3S1
969,28,C22H28O3,340.20384475599997,9,Metabolite,172309,C22H28O3,,1,0,detected,802,HMDB0255731,IMONTRJLAWHYGT,1558,Metabolite,0.44523577726393404,-0.5627862361935524,,,0,0,,0,-0.11755045892961835,4,340.2053764523306,1.56,0.1,-0.0175505,1,HMDB0255731 Norethindrone acetate C22H28O3
980,29,C26H44O7,468.30870374799997,5,Metabolite,129,C20H34O2,C6H10O5,1,1,,,,,1569,Putative metabolite,0,-0.22082006558625453,0,,0,0,,0,-0.22082006558625453,3.690196080028514,468.30787645233056,1.56,0,-0.2208201,1,HMDB0002925 Dihomo-gamma-linolenic acid C20H34O2 + C6H10O5 -> C26H44O7
1001,30,[13]C1C25H44O7,469.31205858799996,5,Natural_abundance,29,C26H44O7,[13]C1C-1,1,1.01,,,,,1612,Artifact,0,-0.004758116242431151,0,,0,0,,0,-0.004758116242431151,3.041392685158225,469.3120764523306,1.56,0,-0.0047581,1,Peak 29 C26H44O7 + [13]C1C-1 -> [13]C1C25H44O7
1029,31,C27H40N1O6,474.2855630099999,8.5,Radical,48,C27H41N1O6,H1,-1,0.01,,,,,1637,Artifact,0,-0.3198079451731146,0,,0,0,,0,-0.3198079451731146,4.812913356642856,474.28677645233057,1.56,0,-0.3198079,1,HMDB0014907 Hydrocortamate C27H41N1O6 - H1 -> C27H40N1O6
1048,32,C28H40N1O6,486.28556301,9.5,Radical,49,C28H41N1O6,H1,-1,1.01,,,,,1679,Artifact,0,-0.3633262115198618,0,,0,0,,0,-0.3633262115198618,4.230448921378274,486.2869764523306,1.56,0,-0.3633262,1,Peak 49 C28H41N1O6 - H1 -> C28H40N1O6
1061,33,C25F1H42N2O8P1,548.266281014,6,Metabolite,1876,C9F1H12N2O7P1,C16H30O1,1,1,,,,,1685,Putative metabolite,0,-0.20415224352179018,0,,0,0,,0,-0.20415224352179018,3.8129133566428557,548.2671764523305,1.56,0,-0.2041522,1,"HMDB0258011 [(2R,3S,5R)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-fluorophosphinic acid C9F1H12N2O7P1 + C16H30O1 -> C25F1H42N2O8P1"
1068,34,Unknown,586.4352764523305,0,Unknown,34,Unknown,,0,0,,0,,,1692,Unknown,0,-0,,,0,0,,0,0,3.255272505103306,586.4352764523305,1.56,-0.5,-0.5,1,Unknown
1070,35,C50H89N1Na1O12P1S1,981.574079178,8,Adduct,72,C50H88N1O11P1S1,H1Na1O1,1,0.01,,,,,1697,Artifact,0,-0.05059148602234012,0,,0,0,,0,-0.05059148602234012,3.806179973983887,981.5744764523305,1.56,0,-0.0505915,1,HMDB0266415 PA(24:1(15Z)/LTE4) C50H88N1O11P1S1 + H1Na1O1 -> C50H89N1Na1O12P1S1
1101,36,[13]C1C49H89N1Na1O12P1S1,982.5774340180001,8,Natural_abundance,35,C50H89N1Na1O12P1S1,[13]C1C-1,1,0.02,,,,,1746,Artifact,0,-0.03276658671725463,0,,0,0,,0,-0.03276658671725463,3.5440680443502757,982.5771764523305,1.56,0,-0.0327666,1,HMDB0266415 PA(24:1(15Z)/LTE4) C50H88N1O11P1S1 + H1Na1O1 -> C50H89N1Na1O12P1S1 + [13]C1C-1 -> [13]C1C49H89N1Na1O12P1S1
1179,37,[13]C2C57H107K1N4O13S1,1152.7259518339997,9,Natural_abundance,56,[13]C1C58H107K1N4O13S1,[13]C1C-1,1,1.03,,,,,1859,Artifact,0,-0.002669577576870562,0,,0,0,,0,-0.002669577576870562,3.0791812460476247,1152.7259764523305,1.56,0,-0.0026696,1,Peak 224 C59H106N4O9 + H1K1O4S1 -> C59H107K1N4O13S1 + [13]C1C-1 -> [13]C1C58H107K1N4O13S1 + [13]C1C-1 -> [13]C2C57H107K1N4O13S1
1220,38,C14Ca1H26O2,266.155871272,1,Adduct,306,C14H28O2,Ca1H-2,1,0.01,,,,,1905,Artifact,0,-0.7959713894861699,0,,0,0,,0.25932987835898147,-0.5366415111271884,3.792391689498254,266.1541764523306,1.57,0,-0.5366415,1,HMDB0000806 Myristic acid C14H28O2 + Ca1H-2 -> C14Ca1H26O2
1224,39,C8H17N7O4,275.134202094,4,Metabolite,522,C8H16N6O4,H1N1,1,2,,,,,1909,Putative metabolite,0,-0.19337911560120102,0,,0,0,,0,-0.19337911560120102,3.255272505103306,275.1337764523306,1.57,0,-0.1933791,1,HMDB0252828 Glycylprolylarginine C13H24N6O4 - C5H8 -> C8H16N6O4 + H1N1 -> C8H17N7O4
1232,40,C17H28O3S1,312.17591548599995,4,Metabolite,16794,C17H28O3S1,,1,0,expected,0,HMDB0032549,UCDCOJNNUVYFKJ,1916,Metabolite,0,-0.6162525650657315,,,0,0,,0,-0.6162525650657315,4.176091259055681,312.1743764523306,1.57,0.1,-0.5162526,1,HMDB0032549 N-Undecylbenzenesulfonic acid C17H28O3S1
1238,41,[13]C1C16H28O3S1,313.17927032599994,4,Natural_abundance,40,C17H28O3S1,[13]C1C-1,1,0.01,,,,,1942,Artifact,0,-0.516426928573981,0,,0,0,,0,-0.516426928573981,3.4471580313422194,313.1779764523306,1.57,0,-0.5164269,1,Peak 40 C17H28O3S1 + [13]C1C-1 -> [13]C1C16H28O3S1
1244,42,C24H46O2,366.349780712,2,Metabolite,4986,C24H46O2,,1,0,quantified,109,HMDB0002368,GWHCXVQVJPWHRF,1946,Metabolite,0.5020696342579113,-0.8544633439369759,,,0,0,,0,-0.3523937096790646,3.1760912590556813,366.34727645233056,1.57,0.1,-0.2523937,1,HMDB0002368 Nervonic acid C24H46O2
1246,43,C19Cl2H26O2S1,388.10305622199996,6,Metabolite,2046,C14Cl2H18O2S1,C5H8,1,2,,,,,1974,Putative metabolite,0,-0.006515772774546645,0,,0,0,,0,-0.006515772774546645,3.278753600952829,388.1030764523306,1.57,0,-0.0065158,1,No edge connections.
1261,44,Unknown,446.3732764523306,0,Unknown,44,Unknown,,0,0,,0,,,1996,Unknown,0,-0,,,0,0,,0,0,3.230448921378274,446.3732764523306,1.57,-0.5,-0.5,1,Unknown
1265,45,C29H50O4,462.37091008,5,Metabolite,171113,C29H50O4,,1,0,detected,15,HMDB0254341,OETBDAZRINTQAP,2005,Metabolite,0.3602059991327962,-0.7390245606370761,,,0,0,,0,-0.3788185615042799,3.0791812460476247,462.3681764523306,1.57,0.1,-0.2788186,1,"HMDB0254341 2alpha-(3-Hydroxypropyl)-1alpha,25-dihydroxy-19-norvitamin D3 C29H50O4"
1269,46,C22H45N1O7P1,466.29336428,1.5,Radical,47,C22H46N1O7P1,H1,-1,0.01,,,,,2028,Artifact,0,-0.0032630559170198302,0,,0,0,,0,-0.0032630559170198302,4.041392685158225,466.29337645233056,1.57,0,-0.0032631,1,HMDB0010379 LysoPC(14:0/0:0) C22H46N1O7P1 - H1 -> C22H45N1O7P1
1287,47,[13]C1C21H45N1O7P1,467.29671912,1.5,Natural_abundance,46,C22H45N1O7P1,[13]C1C-1,1,0.02,,,,,2076,Artifact,0,-0.22933296327904357,0,,0,0,,0,-0.22933296327904357,3.4471580313422194,467.2975764523306,1.57,0,-0.229333,1,HMDB0010379 LysoPC(14:0/0:0) C22H46N1O7P1 - H1 -> C22H45N1O7P1 + [13]C1C-1 -> [13]C1C21H45N1O7P1
1317,48,[13]C1C26H40N1O6,475.2889178499999,8.5,Natural_abundance,31,C27H40N1O6,[13]C1C-1,1,0.02,,,,,2101,Artifact,0,-0.46250876693292514,0,,0,0,,0,-0.46250876693292514,4.301029995663981,475.29067645233056,1.57,0,-0.4625088,1,HMDB0014907 Hydrocortamate C27H41N1O6 - H1 -> C27H40N1O6 + [13]C1C-1 -> [13]C1C26H40N1O6
1335,49,[13]C1C27H40N1O6,487.28891784999996,9.5,Natural_abundance,32,C28H40N1O6,[13]C1C-1,1,1.02,,,,,2127,Artifact,0,-0.37416260589577915,0,,0,0,,0,-0.37416260589577915,3.7481880270062002,487.2903764523306,1.57,0,-0.3741626,1,Peak 49 C28H41N1O6 - H1 -> C28H40N1O6 + [13]C1C-1 -> [13]C1C27H40N1O6
1348,50,C32H48N3O5S1,586.331467396,10.5,Radical,51,C32H49N3O5S1,H1,-1,1.01,,,,,2140,Artifact,0,-0.5135866963655891,0,,0,0,,0,-0.5135866963655891,3.6334684555795866,586.3338764523305,1.57,0,-0.5135867,1,No edge connections.
1359,51,[13]C1C31H48N3O5S1,587.334822236,10.5,Natural_abundance,50,C32H48N3O5S1,[13]C1C-1,1,1.02,,,,,2163,Artifact,0,-0.13923411011979908,0,,0,0,,0,-0.13923411011979908,3.342422680822206,587.3354764523306,1.57,0,-0.1392341,1,No edge connections.
1375,52,C37H51N7O3,641.405338562,16,Metabolite,697,C37H50N6O3,H1N1,1,2,,,,,2166,Putative metabolite,0,-0.1485234109532362,0,,0,0,,0,-0.1485234109532362,3.146128035678238,641.4045764523305,1.57,0,-0.1485234,1,"HMDB0260058 (8S,10S,13S,14S,17S)-17-[2-[4-(2,6-Dipyrrolidin-1-ylpyrimidin-4-yl)piperazin-1-yl]acetyl]-10,13-dimethyl-6,7,8,12,14,15,16,17-octahydrocyclopenta[a]phenanthren-3-one C37H50N6O2 + O1 -> C37H50N6O3 + H1N1 -> C37H51N7O3"
1389,53,[13]C1C49H88N1O11P1S1,942.584924706,8,Natural_abundance,72,C50H88N1O11P1S1,[13]C1C-1,1,0.01,,,,,2185,Artifact,0,-0.2053201824221086,0,,0,0,,0,-0.2053201824221086,3.9190780923760737,942.5833764523305,1.57,0,-0.2053202,1,HMDB0266415 PA(24:1(15Z)/LTE4) C50H88N1O11P1S1 + [13]C1C-1 -> [13]C1C49H88N1O11P1S1
1427,54,[13]C2C48H88N1O11P1S1,943.5882795460001,8,Natural_abundance,53,[13]C1C49H88N1O11P1S1,[13]C1C-1,1,0.02,,,,,2241,Artifact,0,-0.1991193752191387,0,,0,0,,0,-0.1991193752191387,3.4313637641589874,943.5867764523306,1.57,0,-0.1991194,1,HMDB0266415 PA(24:1(15Z)/LTE4) C50H88N1O11P1S1 + [13]C1C-1 -> [13]C1C49H88N1O11P1S1 + [13]C1C-1 -> [13]C2C48H88N1O11P1S1
1486,55,C59H107K1N4O13S1,1150.7192421539999,9,Adduct,224,C59H106N4O9,H1K1O4S1,1,1.01,,,,,2295,Artifact,0,-0.18839286196738192,0,,0,0,,0,-0.18839286196738192,3.6434526764861874,1150.7209764523307,1.57,0,-0.1883929,1,Peak 224 C59H106N4O9 + H1K1O4S1 -> C59H107K1N4O13S1
1498,56,[13]C1C58H107K1N4O13S1,1151.7225969939998,9,Natural_abundance,55,C59H107K1N4O13S1,[13]C1C-1,1,1.02,,,,,2311,Artifact,0,-0.21483670808033745,0,,0,0,,0,-0.21483670808033745,3.4313637641589874,1151.7245764523307,1.57,0,-0.2148367,1,Peak 224 C59H106N4O9 + H1K1O4S1 -> C59H107K1N4O13S1 + [13]C1C-1 -> [13]C1C58H107K1N4O13S1
1513,57,C5H10O6,166.04773803999998,1,Metabolite,3857,C5H10O6,,1,0,detected,60,HMDB0000539,QXKAIJAYHKCRRA,2322,Metabolite,0.38926649175053835,-0.04636292411160293,,,0,0,,0,0.3429035676389354,4.079181246047625,166.04767645233056,1.5800000000000003,0.1,0.4429036,1,HMDB0000539 Arabinonic acid C5H10O6
1523,58,[37]Cl1C10H9N2O2,226.032305148,7,Natural_abundance,160,C10Cl1H9N2O2,[37]Cl1Cl-1,1,0.02,,,,,2399,Artifact,0,-0.015869230187928362,0,,0,0,,0,-0.015869230187928362,3.4471580313422194,226.03227645233056,1.5800000000000003,0,-0.0158692,1,HMDB0246396 (2S)-2-Amino-4-(2-amino-4-chlorophenyl)-4-oxobutanoic acid C10Cl1H11N2O3 - H2O1 -> C10Cl1H9N2O2 + [37]Cl1Cl-1 -> [37]Cl1C10H9N2O2
1543,59,C20H18O1,274.13576519599997,12,Metabolite,174890,C20H18O1,,1,0,detected,159,HMDB0258813,TWADJGWUKGOPFG,2407,Metabolite,0.4102059991327962,-0.4052479565970228,,,0,0,,0,0.0049580425357734215,4.176091259055681,274.13487645233056,1.5800000000000003,0.1,0.104958,1,HMDB0258813 Tenax GC C20H18O1
1553,60,[2]H0.5C12.5H21.5O5.5Si0.5,274.635782732,3,Multicharge,21,[2]H1C25H43O11Si1,2,-1,0.03,,,,,2423,Artifact,0,-0.002858180647769192,0,,0,0,,0,-0.002858180647769192,3.591064607026499,274.63577645233056,1.5800000000000003,0,-0.0028582,1,No edge connections.
1564,61,C19H22O3,298.15689456399997,9,Metabolite,163778,C19H22O3,,1,0,detected,138,HMDB0245759,RSDDHGSKLOSQFK,2432,Metabolite,0.40715074001270474,-0.7051188322628454,,,0,0,,0,-0.2979680922501407,3.6334684555795866,298.1585764523306,1.5800000000000003,0.1,-0.1979681,1,"HMDB0245759 7-(3,7-Dimethylocta-2,6-dienoxy)-1-benzopyran-2-one C19H22O3"
1570,62,C15H14N4O2S1,314.08374645799995,11,Metabolite,13157,C15H14N4O2S1,,1,0,expected,480,HMDB0015667,QWCJHSGMANYXCW,2441,Metabolite,0.1341072538186916,-0.17113044510751838,,,0,0,,0,-0.03702319128882678,4.113943352306837,314.0841764523306,1.5800000000000003,0.1,0.0629768,1,HMDB0015667 Sulfaphenazole C15H14N4O2S1
1583,63,C12H17N2O6P1,316.08242277400007,6,Metabolite,851,C13H19N2O7P1,C1H2O1,-1,2,,,,,2551,Putative metabolite,0,-0.021227979891057038,0,,0,0,,0,-0.021227979891057038,3.361727836017593,316.0824764523306,1.5800000000000003,0,-0.021228,1,"HMDB0258147 [(2S,5S)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate C9H13N2O8P1 - C1H2O1 -> C8H11N2O7P1 + C5H8 -> C13H19N2O7P1 - C1H2O1 -> C12H17N2O6P1"
1616,64,C13H15I1N2O2,358.01782574000003,7,Metabolite,163242,C13H15I1N2O2,,1,0,detected,263,HMDB0245181,FJDDSMSDZHURBJ,2592,Metabolite,0.4210801963434916,-0.5065084146136861,,,0,0,,0,-0.08542821827019453,3.361727836017593,358.0192764523306,1.5800000000000003,0.1,0.0145718,1,HMDB0245181 2-Iodomelatonin C13H15I1N2O2
1634,65,Br1C12H21N2O10,432.037957792,4,Adduct,382,Br1C10H17N2O8,C2H4O2,1,0.01,,,,,2624,Artifact,0,-0.005398926844317281,0,,0,0,,0,-0.005398926844317281,3.255272505103306,432.0379764523306,1.5800000000000003,0,-0.0053989,1,EDTA C10H16N2O8 + Br1H1 + C2H4O2 -> Br1C12H21N2O10
1647,66,C22H24O2S4,448.06591292799993,12,Oligomer,160,C11H12O1S2,2,1,1.02,,,,,2648,Artifact,0,-0.7151638455064759,0,,0,0,,0,-0.7151638455064759,3.568201724066995,448.0684764523306,1.5800000000000003,0,-0.7151638,1,No edge connections.
1656,67,[13]C1C21H24O2S4,449.0692677679999,12,Natural_abundance,66,C22H24O2S4,[13]C1C-1,1,1.03,,,,,2664,Artifact,0,-0.0024173137931249923,0,,0,0,,0,-0.0024173137931249923,3.146128035678238,449.0692764523306,1.5800000000000003,0,-0.0024173,1,No edge connections.
1669,68,C17H14N4O11,450.065907308,13,Metabolite,168680,C17H14N4O11,,1,0,detected,15,HMDB0251423,HEJVROKEIMJTIN,2668,Metabolite,0.3602059991327962,-0.09189089422467135,,,0,0,,0,0.2683151049081249,3.0791812460476247,450.06557645233056,1.5800000000000003,0.1,0.3683151,1,HMDB0251423 Dinofenate C17H14N4O11
1698,69,Unknown,480.3781764523306,0,Unknown,69,Unknown,,0,0,,0,,,2704,Unknown,0,-0,,,0,0,,0,0,3.3010299956639813,480.3781764523306,1.5800000000000003,-0.5,-0.5,1,Unknown
1703,70,[13]C2C34H54N6O8,700.4070224280002,13,Natural_abundance,97,[13]C1C35H54N6O8,[13]C1C-1,1,1.02,,,,,2715,Artifact,0,-0.4008340146777123,0,,0,0,,0,-0.4008340146777123,3.2041199826559246,700.4047764523306,1.5800000000000003,0,-0.400834,1,Peak 139 C36H54N6O8 + [13]C1C-1 -> [13]C1C35H54N6O8 + [13]C1C-1 -> [13]C2C34H54N6O8
1708,71,Unknown,701.4411764523305,0,Unknown,71,Unknown,,0,0,,0,,,2718,Unknown,0,-0,,,0,0,,0,0,3.342422680822206,701.4411764523305,1.5800000000000003,-0.5,-0.5,1,Unknown
