ilp_node_id,node_id,formula,mass,rdbe,category,parent_id,parent_formula,transform,direction,steps,status,PubMed_Count,accession,FirstBlock,struct_set_id,class,score_database_origin,score_mz,score_known_rt,score_MS2,score_RDBE,score_element_ratio,score_missing_isotope_Cl,score_propagation,sum_score,log10_inten,medMz,medRt,score_class,cplex_score,ilp_solution,path
134,11,C14Ca1H26O2,266.155871272,1,Adduct,223,C14H28O2,Ca1H-2,1,0.01,,,,,268,Artifact,0,-0.2793568232025929,0,,0,0,,0,-0.2793568232025929,6.505149978319906,266.1552764523306,1.47,0,-0.2793568,1,HMDB0000806 Myristic acid C14H28O2 + Ca1H-2 -> C14Ca1H26O2
137,12,C20H17O1,273.12794016399994,12.5,Radical,13,C20H18O1,H1,-1,0.01,,,,,279,Artifact,0,-0.532585419783624,0,,0,0,,0,-0.532585419783624,6.113943352306837,273.1267764523306,1.47,0,-0.5325854,1,HMDB0258813 Tenax GC C20H18O1 - H1 -> C20H17O1
143,13,C20H18O1,274.13576519599997,12,Metabolite,175199,C20H18O1,,1,0,detected,159,HMDB0258813,TWADJGWUKGOPFG,281,Metabolite,0.4102059991327962,-0.5420414901619725,,,0,0,,0,-0.13183549102917624,7.146128035678238,274.1345764523306,1.47,0.1,-0.0318355,1,HMDB0258813 Tenax GC C20H18O1
152,14,Unknown,274.6362764523306,0,Unknown,14,Unknown,,0,0,,0,,,301,Unknown,0,-0,,,0,0,,0,0,6.518513939877887,274.6362764523306,1.47,-0.5,-0.5,1,Unknown
155,15,C16F1H18N1O2,275.13215702599996,8,Metabolite,525,C16F1H15O3,H3N1O-1,1,2,,,,,315,Putative metabolite,0,-0.1451240442442636,0,,0,0,,0,-0.1451240442442636,5.982271233039568,275.1324764523306,1.47,0,-0.145124,1,HMDB0014850 Flurbiprofen C15F1H13O2 + C1H2O1 -> C16F1H15O3 + H3N1O-1 -> C16F1H18N1O2
161,16,C17H28O3S1,312.17591548599995,4,Metabolite,17103,C17H28O3S1,,1,0,expected,0,HMDB0032549,UCDCOJNNUVYFKJ,322,Metabolite,0,-0.0644533749347105,,,0,0,,0,-0.0644533749347105,6.880813592280791,312.17607645233056,1.47,0.1,0.0355466,1,HMDB0032549 N-Undecylbenzenesulfonic acid C17H28O3S1
168,17,[13]C1C16H28O3S1,313.17927032599994,4,Natural_abundance,16,C17H28O3S1,[13]C1C-1,1,0.01,,,,,354,Artifact,0,-0.08227170112903381,0,,0,0,,0,-0.08227170112903381,6.146128035678238,313.17947645233056,1.47,0,-0.0822717,1,HMDB0032549 N-Undecylbenzenesulfonic acid C17H28O3S1 + [13]C1C-1 -> [13]C1C16H28O3S1
176,18,[34]S1C17H28O3,314.17171162599993,4,Natural_abundance,16,C17H28O3S1,[34]S1S-1,1,0.01,,,,,419,Artifact,0,-0.34408983155243045,0,,0,0,,0,-0.34408983155243045,5.556302500767287,314.1725764523306,1.47,0,-0.3440898,1,HMDB0032549 N-Undecylbenzenesulfonic acid C17H28O3S1 + [34]S1S-1 -> [34]S1C17H28O3
183,19,C18H30O3S1,326.19156554999995,4,Metabolite,43629,C18H30O3S1,,1,0,expected,12,HMDB0059915,KWXICGTUELOLSQ,423,Metabolite,0.05569716761534184,-0.08081996628830454,,0.7544777676041935,0,0,,0,0.7293549689312308,6.819543935541868,326.1917764523306,1.47,0.1,0.829355,1,HMDB0059915 4-Dodecylbenzenesulfonic Acid C18H30O3S1
191,20,[13]C1C17H30O3S1,327.19492038999994,4,Natural_abundance,19,C18H30O3S1,[13]C1C-1,1,0.01,,,,,460,Artifact,0,-0.059621314737173185,0,,0,0,,0.22935496893123075,0.16973365419405756,6.079181246047625,327.19507645233057,1.47,0,0.1697337,1,HMDB0059915 4-Dodecylbenzenesulfonic Acid C18H30O3S1 + [13]C1C-1 -> [13]C1C17H30O3S1
202,21,C19H32O3S1,340.20721561399995,4,Metabolite,19,C18H30O3S1,C1H2,1,1,,,,,469,Putative metabolite,0,-0.022353409860794895,0,,0,0,,0,-0.022353409860794895,6.6020599913279625,340.2072764523306,1.47,0,-0.0223534,1,HMDB0032549 N-Undecylbenzenesulfonic acid C17H28O3S1 + C2H4 -> C19H32O3S1
207,22,C16H34O6S1,354.207609538,1,Adduct,168,C16H32O2,H2O4S1,1,0.01,,,,,489,Artifact,0,-0.05890413068598843,0,,0,0,,0.07762618968077872,0.01872205899479029,5.724275869600789,354.20777645233056,1.47,0,0.0187221,1,HMDB0000220 Palmitic acid C16H32O2 + H2O4S1 -> C16H34O6S1
216,23,C29H40N1O4,466.29573376999997,10.5,Radical,24,C29H41N1O4,H1,-1,0.01,,,,,508,Artifact,0,-0.2527050598864407,0,,0,0,,0,-0.2527050598864407,6.2552725051033065,466.2966764523306,1.47,0,-0.2527051,1,"HMDB0260098 (1S,2S,6R,15S,16R)-5-(Cyclopropylmethyl)-16-(2-hydroxy-3,3-dimethylbutan-2-yl)-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol C29H41N1O4 - H1 -> C29H40N1O4"
234,24,[13]C1C28H40N1O4,467.29908860999996,10.5,Natural_abundance,23,C29H40N1O4,[13]C1C-1,1,0.02,,,,,538,Artifact,0,-0.31774145284831196,0,,0,0,,0,-0.31774145284831196,5.653212513775344,467.3002764523306,1.47,0,-0.3177415,1,"HMDB0260098 (1S,2S,6R,15S,16R)-5-(Cyclopropylmethyl)-16-(2-hydroxy-3,3-dimethylbutan-2-yl)-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol C29H41N1O4 - H1 -> C29H40N1O4 + [13]C1C-1 -> [13]C1C28H40N1O4"
249,25,C32H40N2O1,468.31406392,14,Metabolite,171421,C32H40N2O1,,1,0,detected,62,HMDB0254340,OMPCVMLFFSQFIX,553,Metabolite,0.3899670274726791,-0.4504102586976393,,,0,0,,0,-0.0604432312249602,6.079181246047625,468.31237645233057,1.47,0.1,0.0395568,1,HMDB0254340 maropitant C32H40N2O1
263,26,[13]C1C23H44N1O6S1,475.29228870799994,3.5,Natural_abundance,51,C24H44N1O6S1,[13]C1C-1,1,1.02,,,,,588,Artifact,0,-0.33867168719633667,0,,0,0,,0,-0.33867168719633667,6.568201724066995,475.29357645233057,1.47,0,-0.3386717,1,Peak 26 C24H45N1O6S1 - H1 -> C24H44N1O6S1 + [13]C1C-1 -> [13]C1C23H44N1O6S1
277,27,Unknown,486.2902764523306,0,Unknown,27,Unknown,,0,0,,0,,,592,Unknown,0,-0,,,0,0,,0,0,5.880813592280791,486.2902764523306,1.47,-0.5,-0.5,1,Unknown
286,28,Unknown,490.2851764523306,0,Unknown,28,Unknown,,0,0,,0,,,601,Unknown,0,-0,,,0,0,,0,0,6.204119982655925,490.2851764523306,1.47,-0.5,-0.5,1,Unknown
291,29,C23H40N4O11,548.26935814,6,Metabolite,171939,C23H40N4O11,,1,0,detected,80,HMDB0254948,ZDSXRJABOCTJTD,608,Metabolite,0.39542425094393246,-0.004175030548715189,,,0,0,,0,0.39124922039521726,5.903089986991944,548.2693764523306,1.47,0.1,0.4912492,1,HMDB0254948 MURABUTIDE C23H40N4O11
311,30,C48H89K1N1O12P1,941.575945688,5,Adduct,218,C46H86N1O10P1,C2H3K1O2,1,0.01,,,,,632,Artifact,0,-0.9864796839422222,0,,0,0,,0,-0.9864796839422222,5.57978359661681,941.5833764523305,1.47,0,-0.9864797,1,HMDB0112371 PS(16:1(9Z)/24:1(15Z)) C46H86N1O10P1 + C2H3K1O2 -> C48H89K1N1O12P1
316,31,C7F1H6O5P1,219.99368798199998,5,Metabolite,2695,C7F1H8O5P1S1,H2S1,-1,2,,,,,652,Putative metabolite,0,-0.0633709485305247,0,,0,0,,0,-0.0633709485305247,5.892094602690481,219.99357645233056,1.5,0,-0.0633709,1,HMDB0256652 Phenylmethylsulfonyl fluoride C7F1H7O2S1 + H1O3P1 -> C7F1H8O5P1S1 - H2S1 -> C7F1H6O5P1
325,32,MS2_fragment_C21H29N5O4,241.06617315233058,,Experiment_MS2_fragment,300,C21H29N5O4,Experiment_MS2_fragment,-1,0.01,detected,0,HMDB0257607,SETHRHBTCVMBTL,664,Artifact,0,-0.26097605971098675,0,,0,0,,0,-0.26097605971098675,5.819543935541868,241.06667645233057,1.5,0,-0.2609761,1,HMDB0257607 (2S)-2-[[(2S)-2-Amino-3-(1H-imidazol-5-yl)propanoyl]-(2-benzamidoethyl)amino]-4-methylpentanoic acid C21H29N5O4 - Experiment_MS2_fragment -> MS2_fragment_C21H29N5O4
330,33,Unknown,244.18687645233055,0,Unknown,33,Unknown,,0,0,,0,,,667,Unknown,0,-0,,,0,0,,0,0,5.763427993562937,244.18687645233055,1.5,-0.5,-0.5,1,Unknown
331,34,C15H22O3,250.15689456399997,5,Metabolite,160107,C15H22O3,,1,0,quantified,13,HMDB0240642,YEXOWHQZWLCHHD,692,Metabolite,0.4573064017839119,-0.040918485740070606,,,0,0,,0,0.4163879160438413,5.763427993562937,250.15697645233055,1.5,0.1,0.5163879,1,"HMDB0240642 3,5-Di-tert-butyl-4-hydroxybenzoic acid C15H22O3"
336,35,C4H6N4O8S1,269.990633922,4,Metabolite,1854,C5H8N4O9S1,C1H2O1,-1,2,,,,,720,Putative metabolite,0,-0.07290515373054797,0,,0,0,,0,-0.07290515373054797,5.633468455579586,269.9904764523306,1.5,0,-0.0729052,1,"HMDB0255781 1,3,5-Triazin-2(1H)-one, 4-amino-1-(2-deoxy-beta-D-erythro-pentofuranosyl)- C8H12N4O4 + O3S1 -> C8H12N4O7S1 - C5H8 -> C3H4N4O7S1 + C1H2O1 -> C4H6N4O8S1"
343,36,MS2_fragment_C18H36O2,284.11653605233056,,Experiment_MS2_fragment,62,C18H36O2,Experiment_MS2_fragment,-1,0.01,quantified,4039,HMDB0000827,QIQXTHQIDYTFRH,748,Artifact,0,-0.5897228029332298,0,,0,0,,0.5782849761307574,-0.011437826802472406,6.204119982655925,284.11787645233056,1.5,0,-0.0114378,1,HMDB0000827 Stearic acid C18H36O2 - Experiment_MS2_fragment -> MS2_fragment_C18H36O2
353,37,MS2_fragment_C18H34O3,298.16029745233055,,Experiment_MS2_fragment,283,C18H34O3,Experiment_MS2_fragment,-1,0.01,expected,1,HMDB0010736,YQGGUZWHNVQJMF,765,Artifact,0,-0.0331197684194306,0,,0,0,,0,-0.0331197684194306,6.380211241711606,298.1603764523306,1.5,0,-0.0331198,1,HMDB0034297 Ricinoleic acid C18H34O3 - Experiment_MS2_fragment -> MS2_fragment_C18H34O3
358,38,C20H36O2,308.271530392,3,Metabolite,6062,C20H36O2,,1,0,quantified,16,HMDB0005060,XSXIVVZCUAHUJO,767,Metabolite,0.46152244606891374,-0.059225518828983255,,,0,0,,0,0.4022969272399305,5.770852011642144,308.2716764523306,1.5,0.1,0.5022969,1,HMDB0005060 Eicosadienoic acid C20H36O2
362,39,C11H22O6S2,314.08577988400003,1,Metabolite,1529,C10H22O4S2,C1O2,1,2,,,,,825,Putative metabolite,0,-0.07823035264935888,0,,0,0,,0,-0.07823035264935888,6.3222192947339195,314.0859764523306,1.5,0,-0.0782304,1,HMDB0258597 Sulfonethylmethane C8H18O4S2 + C2H2O1 -> C10H20O5S2 + C1H2O1 -> C11H22O6S2
383,40,C10H20O9S1,316.08280295,1,Metabolite,1227,C10H20O9,S1,1,1,,,,,867,Putative metabolite,0,-0.050025526619947205,0,,0,0,,0,-0.050025526619947205,5.447158031342219,316.0826764523306,1.5,0,-0.0500255,1,"HMDB0255321 (2S,3R,4R,6R,7S,8R,9R)-1,2,3,4,6,7,8,9-Octahydroxydecan-5-one C10H20O9 + S1 -> C10H20O9S1"
413,41,[13]C1C21H34O2,331.259235168,6,Natural_abundance,75,C22H34O2,[13]C1C-1,1,0.01,,,,,925,Artifact,0,-0.09104815240285072,0,,0,0,,0,-0.09104815240285072,5.643452676486188,331.2594764523306,1.5,0,-0.0910482,1,HMDB0006528 Docosapentaenoic acid (22n-3) C22H34O2 + [13]C1C-1 -> [13]C1C21H34O2
422,42,C22H42O2,338.318480584,2,Metabolite,5100,C22H42O2,,1,0,quantified,312,HMDB0002068,DPUOLQHDNGRHBS,936,Metabolite,0.5247772168773225,-0.072368323722231,,,0,0,,0,0.4524088931550915,5.732393759822968,338.3186764523306,1.5,0.1,0.5524089,1,HMDB0002068 Erucic acid C22H42O2
428,43,C20H39N1O4S1,389.259979468,2,Adduct,77,C19H37N1O2S1,C1H2O2,1,1.01,,,,,964,Artifact,0,-0.031143816375311866,0,,0,0,,0,-0.031143816375311866,5.968482948553935,389.26007645233057,1.5,0,-0.0311438,1,Peak 77 C19H37N1O2S1 + C1H2O2 -> C20H39N1O4S1
441,44,[13]C1C23H23N1O4,390.166063066,14,Natural_abundance,91,C24H23N1O4,[13]C1C-1,1,1.01,,,,,1031,Artifact,0,-0.06836394512023042,0,,0,0,,0,-0.06836394512023042,5.944482672150168,390.1662764523306,1.5,0,-0.0683639,1,Peak 91 C24H23N1O4 + [13]C1C-1 -> [13]C1C23H23N1O4
479,45,C21H42O6,390.298139064,1,Metabolite,4140,C5H12O5,C16H30O1,1,0,,,,,1041,Putative metabolite,0,-0.07602788317482063,0,,0,0,,0,-0.07602788317482063,5.740362689494244,390.29837645233056,1.5,0,-0.0760279,1,HMDB0001851 L-Arabitol C5H12O5 + C16H30O1 -> C21H42O6
486,46,[13]C1C20F3H34O3,392.24935938799996,3.5,Natural_abundance,92,C21F3H34O3,[13]C1C-1,1,1.02,,,,,1062,Artifact,0,-0.38784777510613316,0,,0,0,,0,-0.38784777510613316,5.633468455579586,392.25057645233056,1.5,0,-0.3878478,1,No edge connections.
503,47,[13]C1C23H31N2O4,412.23173733199997,10.5,Natural_abundance,93,C24H31N2O4,[13]C1C-1,1,0.02,,,,,1079,Artifact,0,-0.22412161160143812,0,,0,0,,0,-0.22412161160143812,5.690196080028514,412.23247645233056,1.5,0,-0.2241216,1,No edge connections.
519,48,C23H46O6,418.329439192,1,Metabolite,45,C21H42O6,C2H4,1,1,,,,,1089,Putative metabolite,0,-0.0410144247917652,0,,0,0,,0,-0.0410144247917652,5.4623979978989565,418.32957645233057,1.5,0,-0.0410144,1,HMDB0001851 L-Arabitol C5H12O5 + C16H30O1 -> C21H42O6 + C2H4 -> C23H46O6
522,49,[13]C1C21F3H35N1O3,419.26025842999996,3.5,Natural_abundance,95,C22F3H35N1O3,[13]C1C-1,1,1.03,,,,,1099,Artifact,0,-0.3631462516887451,0,,0,0,,0,-0.3631462516887451,6.041392685158225,419.2614764523306,1.5,0,-0.3631463,1,No edge connections.
532,50,C23H40O6S1,444.25455973,4,Metabolite,2133,C7H10O5S1,C16H30O1,1,1,,,,,1104,Putative metabolite,0,-0.11725325083491993,0,,0,0,,0,-0.11725325083491993,6.342422680822207,444.2549764523306,1.5,0,-0.1172533,1,HMDB0011635 p-Cresol sulfate C7H8O4S1 + H2O1 -> C7H10O5S1 + C16H30O1 -> C23H40O6S1
544,51,C24H44N1O6S1,474.28893386799996,3.5,Radical,26,C24H45N1O6S1,H1,-1,1.01,,,,,1123,Artifact,0,-0.32748611708008135,0,,0,0,,0,-0.32748611708008135,7.113943352306837,474.29017645233057,1.5,0,-0.3274861,1,Peak 26 C24H45N1O6S1 - H1 -> C24H44N1O6S1
558,52,[13]C2C22H44N1O6S1,476.29564354799993,3.5,Natural_abundance,26,[13]C1C23H44N1O6S1,[13]C1C-1,1,1.03,,,,,1154,Artifact,0,-0.3235659267948295,0,,0,0,,0,-0.3235659267948295,5.778151250383644,476.2968764523306,1.5,0,-0.3235659,1,Peak 26 C24H45N1O6S1 - H1 -> C24H44N1O6S1 + [13]C1C-1 -> [13]C1C23H44N1O6S1 + [13]C1C-1 -> [13]C2C22H44N1O6S1
584,53,C29H52O5,480.381474764,4,Metabolite,374,C13H22O4,C16H30O1,1,1,,,,,1162,Putative metabolite,0,-0.07850228059081349,0,,0,0,,0,-0.07850228059081349,5.4623979978989565,480.3817764523306,1.5,0,-0.0785023,1,"HMDB0038736 (3S,5R,6R,7E)-3,5,6-Trihydroxy-7-megastigmen-9-one C13H22O4 + C16H30O1 -> C29H52O5"
587,54,C27H41N1O7,491.2883026619999,8,Metabolite,26,C27H41N1O6,O1,1,1,,,,,1165,Putative metabolite,0,-0.06966131932333276,0,,0,0,,0,-0.06966131932333276,5.681241237375588,491.2885764523306,1.5,0,-0.0696613,1,HMDB0014907 Hydrocortamate C27H41N1O6 + O1 -> C27H41N1O7
596,55,C28H55O9P1,566.35836983,2,Metabolite,422,C28H56N1O9P1,H1N1,-1,2,,,,,1180,Putative metabolite,0,-0.2192467089755605,0,,0,0,,0,-0.2192467089755605,5.3979400086720375,566.3573764523305,1.5,0,-0.2192467,1,HMDB0010164 PS(18:0/20:0) C44H86N1O10P1 - C16H30O1 -> C28H56N1O9P1 - H1N1 -> C28H55O9P1
602,56,Unknown,698.3995764523305,0,Unknown,56,Unknown,,0,0,,0,,,1190,Unknown,0,-0,,,0,0,,0,0,6.414973347970818,698.3995764523305,1.5,-0.5,-0.5,1,Unknown
606,57,Unknown,94.56917645233057,0,Unknown,57,Unknown,,0,0,,0,,,1194,Unknown,0,-0,,,0,0,,0,0,5.8061799739838875,94.56917645233057,1.53,-0.5,-0.5,1,Unknown
607,58,Unknown,94.81987645233058,0,Unknown,58,Unknown,,0,0,,0,,,1195,Unknown,0,-0,,,0,0,,0,0,5.146128035678238,94.81987645233058,1.53,-0.5,-0.5,1,Unknown
609,59,MS2_fragment_C15H30O2,224.03473495233055,,Experiment_MS2_fragment,227,C15H30O2,Experiment_MS2_fragment,-1,0.01,quantified,150,HMDB0000826,WQEPLUUGTLDZJY,1241,Artifact,0,-0.581104086513243,0,,0,0,,0.46781226169950296,-0.11329182481374,6.707570176097937,224.03577645233057,1.53,0,-0.1132918,1,HMDB0000826 Pentadecanoic acid C15H30O2 - Experiment_MS2_fragment -> MS2_fragment_C15H30O2
626,60,C9H20O1S3,240.06762744999995,0,Metabolite,17601,C9H20O1S3,,1,0,expected,0,HMDB0033071,NIBWKLISDHVING,1246,Metabolite,0,-0.2868971106421286,,,0,0,,0,-0.2868971106421286,6.707570176097937,240.06707645233055,1.53,0.1,-0.1868971,1,HMDB0033071 Propyl 1-(propylsulfinyl)propyl disulfide C9H20O1S3
638,61,[13]C1C16H32O2,269.243585104,2,Natural_abundance,114,C17H32O2,[13]C1C-1,1,0.01,,,,,1290,Artifact,0,-0.042409706148729034,0,,0,0,,0,-0.042409706148729034,5.447158031342219,269.2436764523306,1.53,0,-0.0424097,1,HMDB0060038 10Z-Heptadecenoic acid C17H32O2 + [13]C1C-1 -> [13]C1C16H32O2
641,62,C18H36O2,284.271530392,1,Metabolite,4397,C18H36O2,,1,0,quantified,4039,HMDB0000827,QIQXTHQIDYTFRH,1294,Metabolite,0.5803190682555303,-0.06422571160219386,,0.562191619477421,0,0,,0,1.0782849761307574,7.799340549453582,284.2716764523306,1.53,0.1,1.178285,1,HMDB0000827 Stearic acid C18H36O2
651,63,[13]C1C17H36O2,285.274885232,1,Natural_abundance,62,C18H36O2,[13]C1C-1,1,0.01,,,,,1316,Artifact,0,-0.03997036513078951,0,,0,0,,0.5782849761307574,0.5383146109999678,7.079181246047625,285.2749764523306,1.53,0,0.5383146,1,HMDB0000827 Stearic acid C18H36O2 + [13]C1C-1 -> [13]C1C17H36O2
659,64,[13]C2C16H36O2,286.27824007199996,1,Natural_abundance,63,[13]C1C17H36O2,[13]C1C-1,1,0.02,,,,,1322,Artifact,0,-0.1032126693372412,0,,0,0,,0.0383146109999678,-0.0648980583372734,6.041392685158225,286.2784764523306,1.53,0,-0.0648981,1,HMDB0000827 Stearic acid C18H36O2 + [13]C1C-1 -> [13]C1C17H36O2 + [13]C1C-1 -> [13]C2C16H36O2
662,65,C20H30O2,302.2245802,6,Metabolite,5048,C20H30O2,,1,0,quantified,6269,HMDB0001999,JAZBEHYOTPTENJ,1328,Metabolite,0.5898633770415358,-0.03980993642594561,,,0,0,,0,0.5500534406155901,5.897627091290442,302.2246764523306,1.53,0.1,0.6500534,1,HMDB0001999 Eicosapentaenoic acid C20H30O2
670,66,C20H32O2,304.240230264,5,Metabolite,4551,C20H32O2,,1,0,quantified,28172,HMDB0001043,YZXBAPSDXZZRGB,1375,Metabolite,0.6224916547633365,-0.06006286974616309,,,0,0,,0,0.5624287850171734,6.740362689494244,304.24037645233057,1.53,0.1,0.6624288,1,HMDB0001043 Arachidonic acid C20H32O2
678,67,[13]C1C19H32O2,305.243585104,5,Natural_abundance,66,C20H32O2,[13]C1C-1,1,0.01,,,,,1405,Artifact,0,-0.07835886646202206,0,,0,0,,0.062428785017173416,-0.015930081444848643,6.041392685158225,305.24377645233056,1.53,0,-0.0159301,1,HMDB0001043 Arachidonic acid C20H32O2 + [13]C1C-1 -> [13]C1C19H32O2
691,68,C20H34O2,306.255880328,4,Metabolite,5429,C20H34O2,,1,0,quantified,1428,HMDB0002925,HOBAELRKJCKHQD,1419,Metabolite,0.5577516114395485,-0.03923366731743277,,,0,0,,0,0.5185179441221158,6.278753600952829,306.2559764523306,1.53,0.1,0.6185179,1,HMDB0002925 Dihomo-gamma-linolenic acid C20H34O2
696,69,C20H38O2,310.287180456,2,Metabolite,5210,C20H38O2,,1,0,quantified,76,HMDB0002231,BITHHVVYSMSWAG,1441,Metabolite,0.4943245362586241,-0.0789576330205953,,,0,0,,0,0.41536690323802883,6.2552725051033065,310.2873764523306,1.53,0.1,0.5153669,1,HMDB0002231 11Z-Eicosenoic acid C20H38O2
701,70,[13]C1C19H38O2,311.290535296,2,Natural_abundance,69,C20H38O2,[13]C1C-1,1,0.01,,,,,1462,Artifact,0,-0.056681907486710016,0,,0,0,,0,-0.056681907486710016,5.724275869600789,311.29067645233056,1.53,0,-0.0566819,1,HMDB0002231 11Z-Eicosenoic acid C20H38O2 + [13]C1C-1 -> [13]C1C19H38O2
704,71,C20H40O2,312.30283052,1,Metabolite,4376,C20H40O2,,1,0,quantified,527,HMDB0000801,RLCKHJSFHOZMDR,1468,Metabolite,0.5361316961266906,-0.058409785450788086,,,0,0,,0,0.4777219106759026,5.939519252618618,312.3029764523306,1.53,0.1,0.5777219,1,HMDB0000801 Phytanic acid C20H40O2
709,72,C15H13N3O5,315.085520546,11,Metabolite,2472,C15H10N2O6,H3N1O-1,1,1,,,,,1490,Putative metabolite,0,-0.017492738699147064,0,,0,0,,0,-0.017492738699147064,5.556302500767287,315.08547645233057,1.53,0,-0.0174927,1,HMDB0246994 3-Maleimidobenzoic acid N-hydroxysuccinimide ester C15H10N2O6 + H3N1O-1 -> C15H13N3O5
728,73,C22H32O2,328.240230264,7,Metabolite,5175,C22H32O2,,1,0,quantified,11022,HMDB0002183,MBMBGCFOFBJSGT,1522,Metabolite,0.6021149903706813,-0.05567124208751648,,0.6529273118128442,0,0,,0,1.199371060096009,6.8750612633917,328.24037645233057,1.53,0.1,1.2993711,1,HMDB0002183 Docosahexaenoic acid C22H32O2
736,74,[13]C1C21H32O2,329.243585104,7,Natural_abundance,73,C22H32O2,[13]C1C-1,1,0.01,,,,,1543,Artifact,0,-0.07264694714096835,0,,0,0,,0.699371060096009,0.6267241129550407,6.2552725051033065,329.24377645233056,1.53,0,0.6267241,1,HMDB0002183 Docosahexaenoic acid C22H32O2 + [13]C1C-1 -> [13]C1C21H32O2
743,75,C22H34O2,330.255880328,6,Metabolite,6456,C22H34O2,,1,0,quantified,378,HMDB0006528,YUFFSWGQGVEMMI,1551,Metabolite,0.5289319604984036,-0.07423196008626959,,,0,0,,0,0.45470000041213404,6.342422680822207,330.2560764523306,1.53,0.1,0.5547,1,HMDB0006528 Docosapentaenoic acid (22n-3) C22H34O2
